Nquad,Fitness,Fitness2,Month,season,Age.stage,T.length,D.holdfast,N.stipe,D.stipe,Maturity,Rep.prev,Wave.exp,Density,Gall.prev,Temp,Sal,ph
11,Malformed,1,Mar,summer,Recruit,11,0.3,2,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Malformed,1,Mar,summer,Juvenile,150,5,12,1.2,Fertile,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,43,0.6,6,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,33,0.6,8,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Juvenile,35,2,9,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,51,2.5,19,0.2,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Juvenile,77,3,23,0.4,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,44,2.5,9,0.6,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Juvenile,52,5,22,0.7,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,13,0.4,6,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,18,0.4,7,0.2,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,22,0.3,8,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,30,1.8,9,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,28,2,11,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,28,0.9,8,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,23,0.2,7,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,34,2.4,8,0.2,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,36,2.4,4,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,52,0.9,7,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,41,2,12,0.2,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,29,0.4,8,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,23,0.4,9,0.2,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,22,1.5,7,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,26,0.4,10,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,21,0.2,4,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,7,0.1,3,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,11,0.4,5,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,14,0.2,3,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,7,0.1,2,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,6,0.2,2,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,17,0.4,6,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,12,0.1,4,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,16,0.4,5,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,21,0.5,7,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Recruit,45,1.4,6,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Juvenile,59,2.7,17,0.3,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Juvenile,42,4,15,0.2,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,0,Mar,summer,Juvenile,41,2.3,16,0.2,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
12,Shapely,0,Mar,summer,Recruit,5,0.2,4,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,0,Mar,summer,Recruit,7,0.1,3,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,0,Mar,summer,Recruit,20,1.3,1,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,0,Mar,summer,Recruit,27,2.2,12,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,0,Mar,summer,Recruit,23,0.4,9,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,0,Mar,summer,Recruit,18,0.6,5,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,0,Mar,summer,Juvenile,120,5,5,0.5,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,0,Mar,summer,Recruit,35,2,6,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,0,Mar,summer,Recruit,5,0.2,3,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,0,Mar,summer,Recruit,11,0.4,3,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,0,Mar,summer,Recruit,12,0.5,4,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,0,Mar,summer,Recruit,15,0.6,4,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,0,Mar,summer,Recruit,40,0.6,5,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,0,Mar,summer,Juvenile,76,4.2,6,0.4,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,0,Mar,summer,Juvenile,74,2.2,7,0.4,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,0,Mar,summer,Recruit,21,0.3,3,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,0,Mar,summer,Recruit,18,0.4,5,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,0,Mar,summer,Recruit,10,0.6,3,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,0,Mar,summer,Recruit,31,0.7,5,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,0,Mar,summer,Recruit,23,2.2,16,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
13,Malformed,1,Mar,summer,Adult,250,9.5,17,1,Fertile,0.3,Exposed,10,0.6,18.1,34.3,7.7
13,Malformed,1,Mar,summer,Adult,240,13,7,1.2,Fertile,0.3,Exposed,10,0.6,18.1,34.3,7.7
13,Malformed,1,Mar,summer,Adult,266,10.3,9,1.2,Immature,0.3,Exposed,10,0.6,18.1,34.3,7.7
13,Malformed,1,Mar,summer,Adult,225,10.6,15,1.3,Fertile,0.3,Exposed,10,0.6,18.1,34.3,7.7
13,Malformed,1,Mar,summer,Juvenile,69,6.3,3,0.7,Immature,0.3,Exposed,10,0.6,18.1,34.3,7.7
13,Malformed,1,Mar,summer,Adult,170,5,7,1,Immature,0.3,Exposed,10,0.6,18.1,34.3,7.7
13,Shapely,0,Mar,summer,Adult,114,6.3,1,1.2,Immature,0.3,Exposed,10,0.6,18.1,34.3,7.7
13,Shapely,0,Mar,summer,Juvenile,108,5,11,1,Immature,0.3,Exposed,10,0.6,18.1,34.3,7.7
13,Shapely,0,Mar,summer,Recruit,11,0.5,5,0.1,Immature,0.3,Exposed,10,0.6,18.1,34.3,7.7
13,Shapely,0,Mar,summer,Juvenile,96,5,5,0.9,Immature,0.3,Exposed,10,0.6,18.1,34.3,7.7
1,Malformed,1,May,fall,Adult,100,5,20,0.8,Fertile,0.2857142857,Semi-exposed,7,0.1428571429,16.2,32,8.23
1,Shapely,0,May,fall,Adult,120,4,7,0.6,Fertile,0.2857142857,Semi-exposed,7,0.1428571429,16.2,32,8.23
1,Shapely,0,May,fall,Adult,145,7,4,0.9,Immature,0.2857142857,Semi-exposed,7,0.1428571429,16.2,32,8.23
1,Shapely,0,May,fall,Adult,52,4,7,0.5,Immature,0.2857142857,Semi-exposed,7,0.1428571429,16.2,32,8.23
1,Shapely,0,May,fall,Juvenile,87,5,6,0.6,Immature,0.2857142857,Semi-exposed,7,0.1428571429,16.2,32,8.23
1,Shapely,0,May,fall,Juvenile,93,7,8,0.8,Immature,0.2857142857,Semi-exposed,7,0.1428571429,16.2,32,8.23
1,Shapely,0,May,fall,Juvenile,120,8,22,0.6,Immature,0.2857142857,Semi-exposed,7,0.1428571429,16.2,32,8.23
2,Malformed,1,May,fall,Adult,100,3.8,11,0.9,Immature,0.5,Semi-exposed,4,0.5,16.2,32,8.23
2,Malformed,1,May,fall,Adult,160,9,10,1.2,Fertile,0.5,Semi-exposed,4,0.5,16.2,32,8.23
2,Shapely,0,May,fall,Juvenile,125,6,7,1.2,Fertile,0.5,Semi-exposed,4,0.5,16.2,32,8.23
2,Shapely,0,May,fall,Adult,100,7.5,9,1.1,Immature,0.5,Semi-exposed,4,0.5,16.2,32,8.23
3,Malformed,1,May,fall,Adult,141,9,13,1,Fertile,1,Semi-exposed,1,1,16.2,32,8.23
4,Shapely,0,May,fall,Juvenile,97,5,8,0.1,Immature,0,Semi-exposed,2,0,16.2,32,8.23
4,Shapely,0,May,fall,Juvenile,110,6,5,0.9,Immature,0,Semi-exposed,2,0,16.2,32,8.23
5,Malformed,1,May,fall,Adult,114,5,7,1,Fertile,1,Exposed,5,1,16.2,32,8.23
5,Malformed,1,May,fall,Adult,220,6,8,1.2,Fertile,1,Exposed,5,1,16.2,32,8.23
5,Malformed,1,May,fall,Adult,110,7,6,0.9,Fertile,1,Exposed,5,1,16.2,32,8.23
5,Malformed,1,May,fall,Adult,120,8,6,1.2,Fertile,1,Exposed,5,1,16.2,32,8.23
5,Malformed,1,May,fall,Adult,187,8,9,1.4,Fertile,1,Exposed,5,1,16.2,32,8.23
6,Malformed,1,May,fall,Adult,210,10.5,12,0.7,Fertile,1,Exposed,4,1,16.2,32,8.23
6,Malformed,1,May,fall,Adult,225,7.5,5,0.7,Fertile,1,Exposed,4,1,16.2,32,8.23
6,Malformed,1,May,fall,Adult,110,9,6,0.6,Fertile,1,Exposed,4,1,16.2,32,8.23
6,Malformed,1,May,fall,Adult,250,6.6,9,0.6,Fertile,1,Exposed,4,1,16.2,32,8.23
7,Malformed,1,May,fall,Adult,124,6.5,12,0.5,Fertile,0.5,Exposed,4,0.75,16.2,32,8.23
7,Malformed,1,May,fall,Adult,108,6.6,18,0.9,Fertile,0.5,Exposed,4,0.75,16.2,32,8.23
7,Malformed,1,May,fall,Juvenile,100,3.5,4,0.6,Immature,0.5,Exposed,4,0.75,16.2,32,8.23
7,Shapely,0,May,fall,Juvenile,103,2.5,6,0.3,Immature,0.5,Exposed,4,0.75,16.2,32,8.23
8,Malformed,1,May,fall,Adult,201,14,12,1.5,Fertile,0.5,Exposed,4,0.5,16.2,32,8.23
8,Malformed,1,May,fall,Adult,279,6,9,0.6,Fertile,0.5,Exposed,4,0.5,16.2,32,8.23
8,Shapely,0,May,fall,Recruit,46,1.5,6,0.1,Immature,0.5,Exposed,4,0.5,16.2,32,8.23
8,Shapely,0,May,fall,Recruit,22,0.1,24,0.1,Immature,0.5,Exposed,4,0.5,16.2,32,8.23
9,Malformed,1,May,fall,Adult,109,7,15,0.5,Fertile,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
9,Malformed,1,May,fall,Adult,121,5.5,2,1,Fertile,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
9,Malformed,1,May,fall,Adult,123,7,5,1,Fertile,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
9,Malformed,1,May,fall,Adult,145,9,15,1.4,Immature,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
9,Shapely,0,May,fall,Juvenile,118,5,5,0.4,Immature,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
9,Shapely,0,May,fall,Juvenile,50,2.5,2,0.4,Immature,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
9,Shapely,0,May,fall,Juvenile,84,3,16,0.2,Immature,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
9,Shapely,0,May,fall,Juvenile,45,5,7,0.4,Immature,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
9,Shapely,0,May,fall,Juvenile,45,4,5,0.4,Immature,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
9,Shapely,0,May,fall,Recruit,18,0.2,4,0.1,Immature,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
9,Shapely,0,May,fall,Recruit,28,2,3,0.1,Immature,0.2727272727,Exposed,11,0.3636363636,16.2,32,8.23
10,Malformed,1,May,fall,Adult,114,7.5,1,0.7,Fertile,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Malformed,1,May,fall,Adult,217,6,2,1,Fertile,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Malformed,1,May,fall,Adult,128,8.5,4,1,Immature,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Malformed,1,May,fall,Adult,180,13,2,1,Fertile,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Malformed,1,May,fall,Adult,150,7.5,2,0.5,Fertile,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Malformed,1,May,fall,Adult,160,10,5,1,Fertile,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Malformed,1,May,fall,Adult,150,3.5,6,1,Fertile,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Shapely,0,May,fall,Juvenile,75,3.5,8,0.2,Immature,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Shapely,0,May,fall,Recruit,30,0.2,6,0.1,Immature,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Shapely,0,May,fall,Recruit,35,0.2,6,0.1,Immature,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Shapely,0,May,fall,Recruit,37,0.2,8,0.1,Immature,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Shapely,0,May,fall,Juvenile,63,4,12,0.3,Immature,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Shapely,0,May,fall,Juvenile,69,4,18,0.4,Immature,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Shapely,0,May,fall,Recruit,14,0.1,3,0.1,Immature,0.4,Exposed,15,0.4666666667,16.2,32,8.23
10,Shapely,0,May,fall,Juvenile,62,4,15,0.3,Immature,0.4,Exposed,15,0.4666666667,16.2,32,8.23
11,Malformed,1,May,fall,Adult,150,8.5,9,1,Fertile,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Malformed,1,May,fall,Adult,210,14,31,0.8,Fertile,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Malformed,1,May,fall,Adult,135,7,5,0.8,Fertile,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Malformed,1,May,fall,Adult,190,6.6,4,0.9,Fertile,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Malformed,1,May,fall,Adult,42,6,2,1,Fertile,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Malformed,1,May,fall,Adult,220,5.4,1,0.8,Fertile,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,0,May,fall,Juvenile,71,5,20,0.4,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,0,May,fall,Juvenile,70,2.5,14,0.3,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,0,May,fall,Juvenile,88,2.5,12,0.3,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,0,May,fall,Juvenile,78,3.5,20,0.3,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,0,May,fall,Juvenile,77,3,15,0.3,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,0,May,fall,Recruit,16,0.2,2,0.1,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,0,May,fall,Recruit,35,0.2,12,0.1,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,0,May,fall,Juvenile,107,4.3,27,0.3,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,0,May,fall,Juvenile,107,5,21,0.4,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,0,May,fall,Juvenile,65,2.5,11,0.2,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,0,May,fall,Juvenile,76,2.7,10,0.3,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,0,May,fall,Juvenile,40,2,7,0.3,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,0,May,fall,Juvenile,49,4.5,15,0.4,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,0,May,fall,Juvenile,123,5.5,30,0.7,Fertile,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,0,May,fall,Recruit,39,2,9,0.1,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,0,May,fall,Juvenile,103,8,6,0.5,Fertile,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,0,May,fall,Juvenile,95,6.5,26,0.4,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
11,Shapely,0,May,fall,Recruit,28,2,6,0.2,Immature,0.3333333333,Exposed,24,0.25,16.2,32,8.23
12,Malformed,1,May,fall,Adult,235,7.2,6,1.2,Fertile,0.375,Exposed,8,0.5,16.2,32,8.23
12,Malformed,1,May,fall,Adult,260,11,3,1.5,Fertile,0.375,Exposed,8,0.5,16.2,32,8.23
12,Malformed,1,May,fall,Juvenile,46,4.5,3,0.7,Immature,0.375,Exposed,8,0.5,16.2,32,8.23
12,Malformed,1,May,fall,Adult,200,6,7,1.2,Fertile,0.375,Exposed,8,0.5,16.2,32,8.23
12,Shapely,0,May,fall,Recruit,25,0.5,5,0.5,Immature,0.375,Exposed,8,0.5,16.2,32,8.23
12,Shapely,0,May,fall,Recruit,18,1.2,8,0.1,Immature,0.375,Exposed,8,0.5,16.2,32,8.23
12,Shapely,0,May,fall,Recruit,47,1.5,5,0.1,Immature,0.375,Exposed,8,0.5,16.2,32,8.23
12,Shapely,0,May,fall,Recruit,29,0.1,4,0.2,Immature,0.375,Exposed,8,0.5,16.2,32,8.23
13,Malformed,1,May,fall,Adult,225,11,12,1,Fertile,0.625,Exposed,6,1,16.2,32,8.23
13,Malformed,1,May,fall,Adult,250,10.5,8,0.9,Fertile,0.625,Exposed,6,1,16.2,32,8.23
13,Malformed,1,May,fall,Adult,69,6,3,0.5,Immature,0.625,Exposed,6,1,16.2,32,8.23
13,Malformed,1,May,fall,Adult,220,8,13,1,Fertile,0.625,Exposed,6,1,16.2,32,8.23
13,Malformed,1,May,fall,Adult,115,7,12,1.2,Fertile,0.625,Exposed,6,1,16.2,32,8.23
13,Malformed,1,May,fall,Adult,106,9,11,1,Fertile,0.625,Exposed,6,1,16.2,32,8.23
1,Malformed,1,Nov,spring,Adult,105,13,20,1,Immature,0,Semi-exposed,9,0.8888888889,15.8,34.3,8.01
1,Malformed,1,Nov,spring,Juvenile,121,5,9,0.5,Immature,0,Semi-exposed,9,0.8888888889,15.8,34.3,8.01
1,Malformed,1,Nov,spring,Adult,126,9.3,17,0.8,Immature,0,Semi-exposed,9,0.8888888889,15.8,34.3,8.01
1,Malformed,1,Nov,spring,Adult,123,6.1,7,0.5,Immature,0,Semi-exposed,9,0.8888888889,15.8,34.3,8.01
1,Malformed,1,Nov,spring,Adult,167,21,44,0.7,Immature,0,Semi-exposed,9,0.8888888889,15.8,34.3,8.01
1,Malformed,1,Nov,spring,Adult,138,8,13,0.5,Immature,0,Semi-exposed,9,0.8888888889,15.8,34.3,8.01
1,Malformed,1,Nov,spring,Juvenile,133,3,12,0.7,Immature,0,Semi-exposed,9,0.8888888889,15.8,34.3,8.01
1,Malformed,1,Nov,spring,Adult,74,9.3,14,0.8,Immature,0,Semi-exposed,9,0.8888888889,15.8,34.3,8.01
1,Shapely,0,Nov,spring,Adult,113,7.3,32,0.8,Immature,0,Semi-exposed,9,0.8888888889,15.8,34.3,8.01
2,Malformed,1,Nov,spring,Adult,134,7,21,1,Immature,0,Semi-exposed,6,1,15.8,34.3,8.01
2,Malformed,1,Nov,spring,Adult,103,11,29,0.7,Immature,0,Semi-exposed,6,1,15.8,34.3,8.01
2,Malformed,1,Nov,spring,Adult,106,18,30,0.5,Immature,0,Semi-exposed,6,1,15.8,34.3,8.01
2,Malformed,1,Nov,spring,Adult,44,5.6,9,0.5,Immature,0,Semi-exposed,6,1,15.8,34.3,8.01
2,Malformed,1,Nov,spring,Adult,75,6.4,15,0.6,Immature,0,Semi-exposed,6,1,15.8,34.3,8.01
2,Malformed,1,Nov,spring,Adult,109,7.8,17,0.6,Immature,0,Semi-exposed,6,1,15.8,34.3,8.01
3,Malformed,1,Nov,spring,Adult,150,12,59,0.7,Immature,0,Semi-exposed,2,1,15.8,34.3,8.01
3,Malformed,1,Nov,spring,Adult,79,8,10,0.6,Immature,0,Semi-exposed,2,1,15.8,34.3,8.01
4,Malformed,1,Nov,spring,Adult,193,0.7,30,0.7,Immature,0,Semi-exposed,1,1,15.8,34.3,8.01
5,Malformed,1,Nov,spring,Adult,150,7.3,25,1,Immature,0,Exposed,7,0.8571428571,15.8,34.3,8.01
5,Malformed,1,Nov,spring,Adult,90,7.3,17,0.7,Immature,0,Exposed,7,0.8571428571,15.8,34.3,8.01
5,Malformed,1,Nov,spring,Adult,310,7.5,17,1,Immature,0,Exposed,7,0.8571428571,15.8,34.3,8.01
5,Malformed,1,Nov,spring,Adult,102,6.4,15,0.8,Immature,0,Exposed,7,0.8571428571,15.8,34.3,8.01
5,Malformed,1,Nov,spring,Juvenile,46,5.4,12,4,Immature,0,Exposed,7,0.8571428571,15.8,34.3,8.01
5,Malformed,1,Nov,spring,Juvenile,86,4,16,0.7,Immature,0,Exposed,7,0.8571428571,15.8,34.3,8.01
5,Shapely,0,Nov,spring,Juvenile,67,2.4,5,0.5,Immature,0,Exposed,7,0.8571428571,15.8,34.3,8.01
6,Malformed,1,Nov,spring,Adult,148,4,6,0.4,Immature,0,Exposed,3,1,15.8,34.3,8.01
6,Malformed,1,Nov,spring,Adult,58,11.3,15,1,Immature,0,Exposed,3,1,15.8,34.3,8.01
6,Malformed,1,Nov,spring,Adult,150,9,12,0.7,Immature,0,Exposed,3,1,15.8,34.3,8.01
7,Malformed,1,Nov,spring,Adult,106,7,5,1,Immature,0,Exposed,4,0.75,15.8,34.3,8.01
7,Malformed,1,Nov,spring,Adult,190,11.3,3,3,Immature,0,Exposed,4,0.75,15.8,34.3,8.01
7,Malformed,1,Nov,spring,Adult,254,10.5,19,1,Immature,0,Exposed,4,0.75,15.8,34.3,8.01
7,Shapely,0,Nov,spring,Juvenile,49,4,9,0.5,Immature,0,Exposed,4,0.75,15.8,34.3,8.01
8,Malformed,1,Nov,spring,Adult,76,4,12,0.7,Immature,0,Exposed,5,0.6,15.8,34.3,8.01
8,Malformed,1,Nov,spring,Adult,289,6.5,12,1,Immature,0,Exposed,5,0.6,15.8,34.3,8.01
8,Malformed,1,Nov,spring,Juvenile,22,6,6,0.4,Immature,0,Exposed,5,0.6,15.8,34.3,8.01
8,Shapely,0,Nov,spring,Recruit,35,1.4,7,0.1,Immature,0,Exposed,5,0.6,15.8,34.3,8.01
8,Shapely,0,Nov,spring,Juvenile,49,3,3,0.4,Immature,0,Exposed,5,0.6,15.8,34.3,8.01
9,Malformed,1,Nov,spring,Adult,113,3,7,0.7,Immature,0.1,Exposed,10,0.9,15.8,34.3,8.01
9,Malformed,1,Nov,spring,Juvenile,58,2.5,2,0.4,Immature,0.1,Exposed,10,0.9,15.8,34.3,8.01
9,Malformed,1,Nov,spring,Adult,112,7,4,0.5,Immature,0.1,Exposed,10,0.9,15.8,34.3,8.01
9,Malformed,1,Nov,spring,Adult,300,13.5,2,2,Immature,0.1,Exposed,10,0.9,15.8,34.3,8.01
9,Malformed,1,Nov,spring,Juvenile,76,3.5,15,0.4,Immature,0.1,Exposed,10,0.9,15.8,34.3,8.01
9,Malformed,1,Nov,spring,Adult,95,6.3,2,5,Immature,0.1,Exposed,10,0.9,15.8,34.3,8.01
9,Malformed,1,Nov,spring,Juvenile,78,3,3,0.3,Immature,0.1,Exposed,10,0.9,15.8,34.3,8.01
9,Malformed,1,Nov,spring,Juvenile,44,1,1,0.4,Fertile,0.1,Exposed,10,0.9,15.8,34.3,8.01
9,Malformed,1,Nov,spring,Adult,113,6.3,18,0.8,Immature,0.1,Exposed,10,0.9,15.8,34.3,8.01
9,Shapely,0,Nov,spring,Juvenile,53,2,10,0.3,Immature,0.1,Exposed,10,0.9,15.8,34.3,8.01
10,Malformed,1,Nov,spring,Adult,107,4.5,3,1,Immature,0,Exposed,5,0.6,15.8,34.3,8.01
10,Malformed,1,Nov,spring,Juvenile,50,2.2,9,1.2,Immature,0,Exposed,5,0.6,15.8,34.3,8.01
10,Malformed,1,Nov,spring,Adult,150,11,16,1.1,Immature,0,Exposed,5,0.6,15.8,34.3,8.01
10,Shapely,0,Nov,spring,Recruit,30,2.4,3,0.3,Immature,0,Exposed,5,0.6,15.8,34.3,8.01
10,Shapely,0,Nov,spring,Juvenile,141,5.1,12,0.5,Immature,0,Exposed,5,0.6,15.8,34.3,8.01
11,Malformed,1,Nov,spring,Juvenile,58,3.3,12,0.5,Immature,0,Exposed,5,0.6,15.8,34.3,8.01
11,Malformed,1,Nov,spring,Adult,46,6.1,1,1,Immature,0,Exposed,5,0.6,15.8,34.3,8.01
11,Malformed,1,Nov,spring,Juvenile,39,2.7,7,0.3,Immature,0,Exposed,5,0.6,15.8,34.3,8.01
11,Shapely,0,Nov,spring,Recruit,30,1.4,5,0.1,Immature,0,Exposed,5,0.6,15.8,34.3,8.01
11,Shapely,0,Nov,spring,Juvenile,9,2.5,4,0.2,Immature,0,Exposed,5,0.6,15.8,34.3,8.01
12,Malformed,1,Nov,spring,Juvenile,150,6.5,23,0.7,Immature,0,Exposed,4,1,15.8,34.3,8.01
