Nquad,Fitness,Month,Age.stage,T.length,D.holdfast,N.stipe,D.stipe,Maturity,Rep.prev,Wave.exp,Density,Gall.prev,Temp,Sal,ph
9,Malformed,Mar,Adult,171,10.5,17,1,Immature,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Shapely,Mar,Recruit,6,0.1,2,0.1,Immature,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Shapely,Mar,Recruit,5,0.1,3,0.1,Immature,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Malformed,Mar,Juvenile,93,4.3,5,0.5,Immature,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Malformed,Mar,Juvenile,93,7.5,18,0.6,Immature,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Malformed,Mar,Adult,137,10,13,1,Fertile,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Shapely,Mar,Juvenile,40,3,10,0.2,Immature,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Malformed,Mar,Adult,150,15,1,1.3,Fertile,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Malformed,Mar,Adult,150,3.5,5,0.8,Fertile,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Malformed,Mar,Adult,170,8.5,5,1,Fertile,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Shapely,Mar,Recruit,18,0.2,4,0.1,Immature,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
9,Shapely,Mar,Recruit,11,0.2,3,0.1,Immature,0.347826087,Exposed,23,0.5217391304,18.1,34.3,7.7
10,Shapely,Mar,Juvenile,50,2.5,14,0.3,Immature,0.2941176471,Exposed,17,0.4117647059,18.1,34.3,7.7
10,Shapely,Mar,Juvenile,40,3,20,0.2,Immature,0.2941176471,Exposed,17,0.4117647059,18.1,34.3,7.7
10,Shapely,Mar,Recruit,28,0.4,3,0.5,Immature,0.2941176471,Exposed,17,0.4117647059,18.1,34.3,7.7
10,Shapely,Mar,Recruit,13,0.2,5,0.4,Immature,0.2941176471,Exposed,17,0.4117647059,18.1,34.3,7.7
10,Malformed,Mar,Adult,100,6.5,5,0.4,Immature,0.2941176471,Exposed,17,0.4117647059,18.1,34.3,7.7
10,Shapely,Mar,Recruit,55,2,10,0.6,Immature,0.2941176471,Exposed,17,0.4117647059,18.1,34.3,7.7
10,Shapely,Mar,Recruit,34,1.6,6,0.7,Immature,0.2941176471,Exposed,17,0.4117647059,18.1,34.3,7.7
10,Shapely,Mar,Recruit,29,2,9,0.6,Immature,0.2941176471,Exposed,17,0.4117647059,18.1,34.3,7.7
10,Shapely,Mar,Recruit,37,1.5,4,0.9,Immature,0.2941176471,Exposed,17,0.4117647059,18.1,34.3,7.7
10,Shapely,Mar,Recruit,52,4,10,0.6,Immature,0.2941176471,Exposed,17,0.4117647059,18.1,34.3,7.7
10,Malformed,Mar,Adult,150,5.5,7,1.2,Fertile,0.2941176471,Exposed,17,0.4117647059,18.1,34.3,7.7
10,Malformed,Mar,Adult,105,6.5,5,0.4,Fertile,0.2941176471,Exposed,17,0.4117647059,18.1,34.3,7.7
10,Malformed,Mar,Adult,150,7,22,0.6,Fertile,0.2941176471,Exposed,17,0.4117647059,18.1,34.3,7.7
10,Malformed,Mar,Juvenile,108,7.5,15,0.6,Immature,0.2941176471,Exposed,17,0.4117647059,18.1,34.3,7.7
10,Malformed,Mar,Adult,253,10.5,9,1.5,Fertile,0.2941176471,Exposed,17,0.4117647059,18.1,34.3,7.7
10,Malformed,Mar,Adult,150,7,1,1.2,Fertile,0.2941176471,Exposed,17,0.4117647059,18.1,34.3,7.7
10,Shapely,Mar,Recruit,55,2,8,0.9,Immature,0.2941176471,Exposed,17,0.4117647059,18.1,34.3,7.7
11,Shapely,Mar,Recruit,43,0.6,6,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,33,0.6,8,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Malformed,Mar,Adult,120,7,9,0.9,Fertile,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Malformed,Mar,Adult,170,12.5,26,0.9,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Juvenile,35,2,9,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,51,2.5,19,0.2,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Juvenile,77,3,23,0.4,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,44,2.5,9,0.6,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Juvenile,52,5,22,0.7,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,13,0.4,6,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Malformed,Mar,Adult,120,12,5,0.7,Fertile,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Malformed,Mar,Adult,126,5.2,5,0.7,Fertile,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,18,0.4,7,0.2,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,22,0.3,8,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,30,1.8,9,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,28,2,11,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,28,0.9,8,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,23,0.2,7,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,34,2.4,8,0.2,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,36,2.4,4,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,52,0.9,7,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,41,2,12,0.2,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,29,0.4,8,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,23,0.4,9,0.2,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,22,1.5,7,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,26,0.4,10,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,21,0.2,4,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,7,0.1,3,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,11,0.4,5,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,14,0.2,3,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,7,0.1,2,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,6,0.2,2,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,17,0.4,6,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Malformed,Mar,Recruit,11,0.3,2,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,12,0.1,4,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Malformed,Mar,Juvenile,150,5,12,1.2,Fertile,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,16,0.4,5,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,21,0.5,7,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Recruit,45,1.4,6,0.1,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Juvenile,59,2.7,17,0.3,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Juvenile,42,4,15,0.2,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
11,Shapely,Mar,Juvenile,41,2.3,16,0.2,Immature,0.0952380952,Exposed,42,0.1428571429,18.1,34.3,7.7
12,Shapely,Mar,Recruit,5,0.2,4,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,Mar,Recruit,7,0.1,3,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,Mar,Recruit,20,1.3,1,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,Mar,Recruit,27,2.2,12,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,Mar,Recruit,23,0.4,9,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,Mar,Recruit,18,0.6,5,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,Mar,Juvenile,120,5,5,0.5,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,Mar,Recruit,35,2,6,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,Mar,Recruit,5,0.2,3,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,Mar,Recruit,11,0.4,3,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,Mar,Recruit,12,0.5,4,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,Mar,Recruit,15,0.6,4,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,Mar,Recruit,40,0.6,5,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,Mar,Juvenile,76,4.2,6,0.4,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,Mar,Juvenile,74,2.2,7,0.4,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,Mar,Recruit,21,0.3,3,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,Mar,Recruit,18,0.4,5,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,Mar,Recruit,10,0.6,3,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,Mar,Recruit,31,0.7,5,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
12,Shapely,Mar,Recruit,23,2.2,16,0.1,Immature,0,Exposed,20,0,18.1,34.3,7.7
13,Malformed,Mar,Adult,250,9.5,17,1,Fertile,0.3,Exposed,10,0.6,18.1,34.3,7.7
13,Malformed,Mar,Adult,240,13,7,1.2,Fertile,0.3,Exposed,10,0.6,18.1,34.3,7.7
13,Shapely,Mar,Adult,114,6.3,1,1.2,Immature,0.3,Exposed,10,0.6,18.1,34.3,7.7
13,Shapely,Mar,Juvenile,108,5,11,1,Immature,0.3,Exposed,10,0.6,18.1,34.3,7.7
13,Malformed,Mar,Adult,266,10.3,9,1.2,Immature,0.3,Exposed,10,0.6,18.1,34.3,7.7
13,Malformed,Mar,Adult,225,10.6,15,1.3,Fertile,0.3,Exposed,10,0.6,18.1,34.3,7.7
13,Malformed,Mar,Juvenile,69,6.3,3,0.7,Immature,0.3,Exposed,10,0.6,18.1,34.3,7.7
13,Shapely,Mar,Recruit,11,0.5,5,0.1,Immature,0.3,Exposed,10,0.6,18.1,34.3,7.7
13,Malformed,Mar,Adult,170,5,7,1,Immature,0.3,Exposed,10,0.6,18.1,34.3,7.7
13,Shapely,Mar,Juvenile,96,5,5,0.9,Immature,0.3,Exposed,10,0.6,18.1,34.3,7.7
1,Shapely,Apr,Adult,100,5,6,3,Fertile,0.3333333333,Semi-exposed,9,0.3333333333,17.3,34,8.11
1,Shapely,Apr,Juvenile,120,6,3,0.4,Immature,0.3333333333,Semi-exposed,9,0.3333333333,17.3,34,8.11
1,Malformed,Apr,Adult,98,8,22,1.5,Fertile,0.3333333333,Semi-exposed,9,0.3333333333,17.3,34,8.11
1,Malformed,Apr,Adult,123,5,1.4,1.8,Immature,0.3333333333,Semi-exposed,9,0.3333333333,17.3,34,8.11
1,Malformed,Apr,Adult,198,6,8,1.4,Fertile,0.3333333333,Semi-exposed,9,0.3333333333,17.3,34,8.11
1,Shapely,Apr,Recruit,38,2,6,0.2,Immature,0.3333333333,Semi-exposed,9,0.3333333333,17.3,34,8.11
1,Shapely,Apr,Recruit,18,3,2,0.1,Immature,0.3333333333,Semi-exposed,9,0.3333333333,17.3,34,8.11
1,Shapely,Apr,Recruit,36,3,9,0.1,Immature,0.3333333333,Semi-exposed,9,0.3333333333,17.3,34,8.11
1,Shapely,Apr,Juvenile,87,6,18,0.3,Immature,0.3333333333,Semi-exposed,9,0.3333333333,17.3,34,8.11
2,Malformed,Apr,Adult,120,5.8,16,1.4,Immature,0.3333333333,Semi-exposed,6,0.6666666667,17.3,34,8.11
2,Shapely,Apr,Adult,124,5,8,1,Immature,0.3333333333,Semi-exposed,6,0.6666666667,17.3,34,8.11
2,Shapely,Apr,Juvenile,87,6,12,1.1,Immature,0.3333333333,Semi-exposed,6,0.6666666667,17.3,34,8.11
2,Malformed,Apr,Adult,97,9.4,20,1.4,Fertile,0.3333333333,Semi-exposed,6,0.6666666667,17.3,34,8.11
2,Malformed,Apr,Adult,100,6.5,16,1.1,Fertile,0.3333333333,Semi-exposed,6,0.6666666667,17.3,34,8.11
2,Malformed,Apr,Adult,145,8,12,1,Immature,0.3333333333,Semi-exposed,6,0.6666666667,17.3,34,8.11
3,Malformed,Apr,Adult,100,8,13,1,Fertile,1,Semi-exposed,1,1,17.3,34,8.11
4,Shapely,Apr,Juvenile,86,6,10,0.1,Immature,0,Semi-exposed,2,0,17.3,34,8.11
4,Shapely,Apr,Juvenile,76,3,4,0.6,Immature,0,Semi-exposed,2,0,17.3,34,8.11
5,Malformed,Apr,Adult,160,11,10,1,Fertile,0.6923076923,Exposed,13,0.5384615385,17.3,34,8.11
5,Malformed,Apr,Adult,200,12,10,1.5,Fertile,0.6923076923,Exposed,13,0.5384615385,17.3,34,8.11
5,Malformed,Apr,Adult,186,8,12,1.4,Fertile,0.6923076923,Exposed,13,0.5384615385,17.3,34,8.11
5,Malformed,Apr,Adult,210,9,10,1.2,Fertile,0.6923076923,Exposed,13,0.5384615385,17.3,34,8.11
5,Malformed,Apr,Adult,187,8,9,1.4,Fertile,0.6923076923,Exposed,13,0.5384615385,17.3,34,8.11
5,Shapely,Apr,Juvenile,145,7,8,1,Fertile,0.6923076923,Exposed,13,0.5384615385,17.3,34,8.11
5,Shapely,Apr,Juvenile,100,5,6,0.8,Immature,0.6923076923,Exposed,13,0.5384615385,17.3,34,8.11
5,Shapely,Apr,Juvenile,45,3,4,0.5,Immature,0.6923076923,Exposed,13,0.5384615385,17.3,34,8.11
5,Shapely,Apr,Recruit,24,0.6,4,0.5,Immature,0.6923076923,Exposed,13,0.5384615385,17.3,34,8.11
5,Shapely,Apr,Recruit,29,0.2,2,0.1,Immature,0.6923076923,Exposed,13,0.5384615385,17.3,34,8.11
5,Malformed,Apr,Adult,120,6,8,0.8,Fertile,0.6923076923,Exposed,13,0.5384615385,17.3,34,8.11
5,Shapely,Apr,Juvenile,87,4,5,0.5,Fertile,0.6923076923,Exposed,13,0.5384615385,17.3,34,8.11
5,Malformed,Apr,Adult,145,9,8,0.6,Fertile,0.6923076923,Exposed,13,0.5384615385,17.3,34,8.11
6,Malformed,Apr,Adult,145,8,12,0.9,Fertile,1,Exposed,4,0.75,17.3,34,8.11
6,Malformed,Apr,Adult,189,10,8,1.4,Fertile,1,Exposed,4,0.75,17.3,34,8.11
6,Shapely,Apr,Juvenile,136,3.6,5,0.4,Fertile,1,Exposed,4,0.75,17.3,34,8.11
6,Malformed,Apr,Adult,187,15,13,1.5,Fertile,1,Exposed,4,0.75,17.3,34,8.11
7,Shapely,Apr,Juvenile,110,3,11,0.5,Immature,0.25,Exposed,8,0.125,17.3,34,8.11
7,Malformed,Apr,Adult,156,12,6,1.4,Fertile,0.25,Exposed,8,0.125,17.3,34,8.11
7,Shapely,Apr,Adult,145,8,12,0.4,Immature,0.25,Exposed,8,0.125,17.3,34,8.11
7,Shapely,Apr,Juvenile,87,3.5,3,0.4,Immature,0.25,Exposed,8,0.125,17.3,34,8.11
7,Shapely,Apr,Recruit,45,0.9,6,0.2,Immature,0.25,Exposed,8,0.125,17.3,34,8.11
7,Shapely,Apr,Juvenile,145,6.5,8,0.8,Immature,0.25,Exposed,8,0.125,17.3,34,8.11
7,Shapely,Apr,Juvenile,74,0.6,3,0.5,Immature,0.25,Exposed,8,0.125,17.3,34,8.11
7,Shapely,Apr,Adult,148,35,16,1.5,Fertile,0.25,Exposed,8,0.125,17.3,34,8.11
8,Malformed,Apr,Adult,187,19,14,1,Immature,0.7142857143,Exposed,7,1,17.3,34,8.11
8,Malformed,Apr,Adult,145,6,9,1,Fertile,0.7142857143,Exposed,7,1,17.3,34,8.11
8,Malformed,Apr,Adult,78,8,8,1,Fertile,0.7142857143,Exposed,7,1,17.3,34,8.11
8,Malformed,Apr,Adult,120,6,5,0.8,Fertile,0.7142857143,Exposed,7,1,17.3,34,8.11
8,Malformed,Apr,Adult,89,9,13,0.8,Fertile,0.7142857143,Exposed,7,1,17.3,34,8.11
8,Malformed,Apr,Adult,189,10,15,1.4,Fertile,0.7142857143,Exposed,7,1,17.3,34,8.11
8,Malformed,Apr,Adult,145,8,14,0.9,Immature,0.7142857143,Exposed,7,1,17.3,34,8.11
9,Shapely,Apr,Juvenile,45,3,8,0.8,Immature,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
9,Shapely,Apr,Recruit,84,3,7,1.6,Immature,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
9,Shapely,Apr,Recruit,45,3,11,0.1,Immature,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
9,Shapely,Apr,Recruit,26,2,2,0.1,Immature,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
9,Malformed,Apr,Adult,145,8,6,1,Fertile,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
9,Malformed,Apr,Adult,187,10,10,1,Fertile,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
9,Malformed,Apr,Adult,187,8,2,1.4,Fertile,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
9,Malformed,Apr,Adult,187,5.9,4,1,Immature,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
9,Malformed,Apr,Adult,178,7,6,1,Fertile,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
9,Shapely,Apr,Juvenile,84,3,16,0.2,Immature,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
9,Shapely,Apr,Juvenile,45,5,7,0.4,Immature,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
9,Malformed,Apr,Adult,145,9,15,1.4,Immature,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
9,Shapely,Apr,Juvenile,45,4,5,0.4,Immature,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
9,Shapely,Apr,Recruit,5,0.1,3,0.1,Immature,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
9,Malformed,Apr,Juvenile,120,5,6,0.9,Immature,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
9,Malformed,Apr,Adult,145,8,18,0.9,Immature,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
9,Malformed,Apr,Adult,145,12,13,1.4,Fertile,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
9,Shapely,Apr,Juvenile,87,6,12,0.8,Immature,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
9,Malformed,Apr,Adult,210,12,14,1.6,Fertile,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
9,Shapely,Apr,Recruit,18,0.2,4,0.1,Immature,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
9,Shapely,Apr,Recruit,28,2,3,0.1,Immature,0.2857142857,Exposed,21,0.4761904762,17.3,34,8.11
10,Shapely,Apr,Juvenile,78,3,12,0.5,Immature,0.3529411765,Exposed,17,0.4117647059,17.3,34,8.11
10,Shapely,Apr,Juvenile,89,5,24,0.6,Immature,0.3529411765,Exposed,17,0.4117647059,17.3,34,8.11
10,Shapely,Apr,Recruit,56,0.6,3,0.7,Immature,0.3529411765,Exposed,17,0.4117647059,17.3,34,8.11
10,Shapely,Apr,Recruit,45,2,5,0.4,Immature,0.3529411765,Exposed,17,0.4117647059,17.3,34,8.11
10,Malformed,Apr,Adult,145,8,8,1,Fertile,0.3529411765,Exposed,17,0.4117647059,17.3,34,8.11
10,Shapely,Apr,Juvenile,85,6,12,0.6,Immature,0.3529411765,Exposed,17,0.4117647059,17.3,34,8.11
10,Shapely,Apr,Juvenile,78,2,6,0.9,Immature,0.3529411765,Exposed,17,0.4117647059,17.3,34,8.11
10,Shapely,Apr,Juvenile,78,3,8,1,Immature,0.3529411765,Exposed,17,0.4117647059,17.3,34,8.11
10,Shapely,Apr,Recruit,45,2,5,0.9,Immature,0.3529411765,Exposed,17,0.4117647059,17.3,34,8.11
10,Shapely,Apr,Juvenile,67,5,12,0.8,Immature,0.3529411765,Exposed,17,0.4117647059,17.3,34,8.11
10,Malformed,Apr,Adult,145,6,8,1.3,Fertile,0.3529411765,Exposed,17,0.4117647059,17.3,34,8.11
10,Malformed,Apr,Adult,145,8,4,1,Fertile,0.3529411765,Exposed,17,0.4117647059,17.3,34,8.11
10,Malformed,Apr,Adult,189,9,24,1,Fertile,0.3529411765,Exposed,17,0.4117647059,17.3,34,8.11
10,Malformed,Apr,Juvenile,120,9,17,1,Immature,0.3529411765,Exposed,17,0.4117647059,17.3,34,8.11
10,Malformed,Apr,Adult,178,8,6,1.1,Fertile,0.3529411765,Exposed,17,0.4117647059,17.3,34,8.11
10,Malformed,Apr,Adult,175,6,3,1.5,Fertile,0.3529411765,Exposed,17,0.4117647059,17.3,34,8.11
10,Shapely,Apr,Juvenile,75,3,8,1.4,Immature,0.3529411765,Exposed,17,0.4117647059,17.3,34,8.11
11,Shapely,Apr,Juvenile,74,4,8,0.5,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Recruit,56,6,8,0.8,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Malformed,Apr,Adult,185,8,12,1.1,Fertile,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Malformed,Apr,Adult,240,8,18,1.2,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,145,5,15,0.9,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,147,3,19,1.2,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,100,4,23,1,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Recruit,44,2.5,9,0.6,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,85,6,15,0.9,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,45,3,7,0.4,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Malformed,Apr,Adult,187,9,6,0.9,Fertile,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Malformed,Apr,Adult,187,6,8,1,Fertile,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Recruit,45,2,8,0.8,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Recruit,56,3,9,0.4,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,76,4,12,0.8,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,76,6,13,0.5,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,56,3,8,0.8,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,75,2,7,0.5,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,56,4,8,0.7,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,87,4,9,0.8,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,75,3,7,0.5,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,78,3,11,0.6,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,56,5,8,0.5,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,78,3,9,0.9,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,89,2,8,0.5,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Recruit,96,3,15,0.7,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Recruit,45,2,6,1,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Recruit,7,0.1,3,0.1,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Recruit,11,0.4,5,0.1,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Recruit,14,0.2,3,0.1,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Malformed,Apr,Adult,154,10,15,1.4,Fertile,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,145,3,2,0.8,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,120,4,6,1,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Malformed,Apr,Juvenile,110,2,2,1.2,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Recruit,89,3,4,0.9,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Malformed,Apr,Juvenile,150,5,12,1.2,Fertile,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,78,2,17,0.7,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Recruit,56,3,8,0.4,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
11,Shapely,Apr,Juvenile,145,3.5,9,0.8,Immature,0.119047619,Exposed,42,0.1666666667,17.3,34,8.11
